Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast
22-05-2024,SKU_23,WH_2,SUP_6,East,22,538,12,312,0,6.68,11.81,0,0,26.56
23-05-2024,SKU_23,WH_2,SUP_6,North,27,511,12,312,0,6.68,11.81,0,0,32.03
24-05-2024,SKU_23,WH_2,SUP_6,East,20,491,12,312,0,6.68,11.81,0,0,22.28
25-05-2024,SKU_23,WH_2,SUP_6,East,37,454,12,312,0,6.68,11.81,1,0,39.27
26-05-2024,SKU_23,WH_2,SUP_6,South,28,426,12,312,0,6.68,11.81,0,0,32.41
27-05-2024,SKU_23,WH_2,SUP_6,South,27,399,12,312,0,6.68,11.81,0,0,31.51
28-05-2024,SKU_23,WH_2,SUP_6,South,20,379,12,312,0,6.68,11.81,0,0,20.82
29-05-2024,SKU_23,WH_2,SUP_6,East,24,355,12,312,0,6.68,11.81,0,0,20.87
30-05-2024,SKU_23,WH_2,SUP_6,East,28,327,12,312,0,6.68,11.81,0,0,22.5
31-05-2024,SKU_23,WH_2,SUP_6,North,28,299,12,312,0,6.68,11.81,0,0,28.12
01-06-2024,SKU_23,WH_2,SUP_6,South,21,516,12,312,238,6.68,11.81,0,0,24.69
02-06-2024,SKU_23,WH_2,SUP_6,North,19,497,12,312,0,6.68,11.81,0,0,20.98
03-06-2024,SKU_23,WH_2,SUP_6,West,26,471,12,312,0,6.68,11.81,0,0,26.34
04-06-2024,SKU_23,WH_2,SUP_6,South,27,444,12,312,0,6.68,11.81,0,0,25.42
05-06-2024,SKU_23,WH_2,SUP_6,South,19,425,12,312,0,6.68,11.81,0,0,14.55
06-06-2024,SKU_23,WH_2,SUP_6,North,16,409,12,312,0,6.68,11.81,0,0,17.14
07-06-2024,SKU_23,WH_2,SUP_6,North,19,390,12,312,0,6.68,11.81,0,0,16.71
08-06-2024,SKU_23,WH_2,SUP_6,North,22,368,12,312,0,6.68,11.81,0,0,24.48
09-06-2024,SKU_23,WH_2,SUP_6,North,17,351,12,312,0,6.68,11.81,0,0,17.04
10-06-2024,SKU_23,WH_2,SUP_6,North,20,331,12,312,0,6.68,11.81,0,0,16.1
11-06-2024,SKU_23,WH_2,SUP_6,South,30,301,12,312,0,6.68,11.81,0,0,30
12-06-2024,SKU_23,WH_2,SUP_6,West,27,588,12,312,314,6.68,11.81,0,0,27.43
13-06-2024,SKU_23,WH_2,SUP_6,East,28,560,12,312,0,6.68,11.81,0,0,29.73
14-06-2024,SKU_23,WH_2,SUP_6,North,20,540,12,312,0,6.68,11.81,0,0,24.34
15-06-2024,SKU_23,WH_2,SUP_6,South,24,516,12,312,0,6.68,11.81,0,0,28.59
16-06-2024,SKU_23,WH_2,SUP_6,South,23,493,12,312,0,6.68,11.81,0,0,24.94
17-06-2024,SKU_23,WH_2,SUP_6,North,16,477,12,312,0,6.68,11.81,0,0,13.75
18-06-2024,SKU_23,WH_2,SUP_6,South,22,455,12,312,0,6.68,11.81,0,0,17.53
19-06-2024,SKU_23,WH_2,SUP_6,East,35,420,12,312,0,6.68,11.81,0,0,36.07
20-06-2024,SKU_23,WH_2,SUP_6,North,21,399,12,312,0,6.68,11.81,0,0,24.55
21-06-2024,SKU_23,WH_2,SUP_6,West,37,362,12,312,0,6.68,11.81,1,0,40.74
22-06-2024,SKU_23,WH_2,SUP_6,North,27,335,12,312,0,6.68,11.81,0,0,30.56
23-06-2024,SKU_23,WH_2,SUP_6,North,28,307,12,312,0,6.68,11.81,0,0,30.87
24-06-2024,SKU_23,WH_2,SUP_6,South,21,665,12,312,379,6.68,11.81,0,0,15.6
25-06-2024,SKU_23,WH_2,SUP_6,West,26,639,12,312,0,6.68,11.81,1,0,27.32
26-06-2024,SKU_23,WH_2,SUP_6,East,25,614,12,312,0,6.68,11.81,0,0,25.62
27-06-2024,SKU_23,WH_2,SUP_6,East,17,597,12,312,0,6.68,11.81,0,0,20.63
28-06-2024,SKU_23,WH_2,SUP_6,West,15,582,12,312,0,6.68,11.81,0,0,13.49
29-06-2024,SKU_23,WH_2,SUP_6,East,28,554,12,312,0,6.68,11.81,1,0,25.43
30-06-2024,SKU_23,WH_2,SUP_6,North,14,540,12,312,0,6.68,11.81,0,0,11.09
01-07-2024,SKU_23,WH_2,SUP_6,West,23,517,12,312,0,6.68,11.81,0,0,21.98
02-07-2024,SKU_23,WH_2,SUP_6,West,15,502,12,312,0,6.68,11.81,0,0,20.51
03-07-2024,SKU_23,WH_2,SUP_6,South,19,483,12,312,0,6.68,11.81,1,0,17.04
04-07-2024,SKU_23,WH_2,SUP_6,East,18,465,12,312,0,6.68,11.81,0,0,19
05-07-2024,SKU_23,WH_2,SUP_6,South,18,447,12,312,0,6.68,11.81,0,0,17.61
06-07-2024,SKU_23,WH_2,SUP_6,East,12,435,12,312,0,6.68,11.81,0,0,13.88
07-07-2024,SKU_23,WH_2,SUP_6,North,18,417,12,312,0,6.68,11.81,0,0,15.78
08-07-2024,SKU_23,WH_2,SUP_6,South,16,401,12,312,0,6.68,11.81,0,0,21.32
09-07-2024,SKU_23,WH_2,SUP_6,West,23,378,12,312,0,6.68,11.81,0,0,24.23
10-07-2024,SKU_23,WH_2,SUP_6,West,22,356,12,312,0,6.68,11.81,0,0,20.98
11-07-2024,SKU_23,WH_2,SUP_6,South,18,338,12,312,0,6.68,11.81,0,0,19.5
12-07-2024,SKU_23,WH_2,SUP_6,West,20,318,12,312,0,6.68,11.81,0,0,21.79
13-07-2024,SKU_23,WH_2,SUP_6,North,7,311,12,312,0,6.68,11.81,0,0,6.44
14-07-2024,SKU_23,WH_2,SUP_6,North,22,540,12,312,251,6.68,11.81,0,0,22.24
15-07-2024,SKU_23,WH_2,SUP_6,South,21,519,12,312,0,6.68,11.81,0,0,18.51
16-07-2024,SKU_23,WH_2,SUP_6,West,20,499,12,312,0,6.68,11.81,0,0,23.09
17-07-2024,SKU_23,WH_2,SUP_6,West,7,492,12,312,0,6.68,11.81,0,0,6.26
18-07-2024,SKU_23,WH_2,SUP_6,South,17,475,12,312,0,6.68,11.81,0,0,13.53
19-07-2024,SKU_23,WH_2,SUP_6,North,19,456,12,312,0,6.68,11.81,0,0,21.55
20-07-2024,SKU_23,WH_2,SUP_6,North,19,437,12,312,0,6.68,11.81,0,0,15.55
21-07-2024,SKU_23,WH_2,SUP_6,West,16,421,12,312,0,6.68,11.81,0,0,17.89
22-07-2024,SKU_23,WH_2,SUP_6,West,16,405,12,312,0,6.68,11.81,0,0,18.8
23-07-2024,SKU_23,WH_2,SUP_6,South,18,387,12,312,0,6.68,11.81,0,0,12.21
24-07-2024,SKU_23,WH_2,SUP_6,East,17,370,12,312,0,6.68,11.81,0,0,24.38
25-07-2024,SKU_23,WH_2,SUP_6,West,12,358,12,312,0,6.68,11.81,0,0,8.72
26-07-2024,SKU_23,WH_2,SUP_6,North,12,346,12,312,0,6.68,11.81,0,0,15.65
27-07-2024,SKU_23,WH_2,SUP_6,South,16,330,12,312,0,6.68,11.81,0,0,17.12
28-07-2024,SKU_23,WH_2,SUP_6,West,21,309,12,312,0,6.68,11.81,0,0,22.49
29-07-2024,SKU_23,WH_2,SUP_6,North,20,768,12,312,479,6.68,11.81,0,0,18.23
30-07-2024,SKU_23,WH_2,SUP_6,North,14,754,12,312,0,6.68,11.81,1,0,12.64
31-07-2024,SKU_23,WH_2,SUP_6,East,20,734,12,312,0,6.68,11.81,1,0,17.43
01-08-2024,SKU_23,WH_2,SUP_6,East,9,725,12,312,0,6.68,11.81,0,0,3.27
02-08-2024,SKU_23,WH_2,SUP_6,South,29,696,12,312,0,6.68,11.81,1,0,30.93
03-08-2024,SKU_23,WH_2,SUP_6,West,24,672,12,312,0,6.68,11.81,0,0,25.4
04-08-2024,SKU_23,WH_2,SUP_6,South,11,661,12,312,0,6.68,11.81,1,0,10.99
05-08-2024,SKU_23,WH_2,SUP_6,East,21,640,12,312,0,6.68,11.81,0,0,18.5
06-08-2024,SKU_23,WH_2,SUP_6,West,5,635,12,312,0,6.68,11.81,0,0,7.63
07-08-2024,SKU_23,WH_2,SUP_6,South,8,627,12,312,0,6.68,11.81,0,0,11.22
08-08-2024,SKU_23,WH_2,SUP_6,West,9,618,12,312,0,6.68,11.81,0,0,12.42
09-08-2024,SKU_23,WH_2,SUP_6,North,11,607,12,312,0,6.68,11.81,0,0,7.82
10-08-2024,SKU_23,WH_2,SUP_6,East,14,593,12,312,0,6.68,11.81,0,0,11.18
11-08-2024,SKU_23,WH_2,SUP_6,North,17,576,12,312,0,6.68,11.81,0,0,14.72
12-08-2024,SKU_23,WH_2,SUP_6,North,17,559,12,312,0,6.68,11.81,0,0,12.1
13-08-2024,SKU_23,WH_2,SUP_6,East,21,538,12,312,0,6.68,11.81,0,0,19.8
14-08-2024,SKU_23,WH_2,SUP_6,South,16,522,12,312,0,6.68,11.81,0,0,15.45
15-08-2024,SKU_23,WH_2,SUP_6,North,12,510,12,312,0,6.68,11.81,0,0,15.08
16-08-2024,SKU_23,WH_2,SUP_6,East,18,492,12,312,0,6.68,11.81,0,0,19.16
17-08-2024,SKU_23,WH_2,SUP_6,South,12,480,12,312,0,6.68,11.81,0,0,12.87
18-08-2024,SKU_23,WH_2,SUP_6,West,14,466,12,312,0,6.68,11.81,0,0,11.25
19-08-2024,SKU_23,WH_2,SUP_6,North,20,446,12,312,0,6.68,11.81,0,0,23.19
20-08-2024,SKU_23,WH_2,SUP_6,North,16,430,12,312,0,6.68,11.81,1,0,18.16
21-08-2024,SKU_23,WH_2,SUP_6,East,10,420,12,312,0,6.68,11.81,1,0,15.11
22-08-2024,SKU_23,WH_2,SUP_6,South,1,419,12,312,0,6.68,11.81,0,0,0
23-08-2024,SKU_23,WH_2,SUP_6,East,14,405,12,312,0,6.68,11.81,0,0,10.54
24-08-2024,SKU_23,WH_2,SUP_6,West,10,395,12,312,0,6.68,11.81,0,0,5.4
25-08-2024,SKU_23,WH_2,SUP_6,East,8,387,12,312,0,6.68,11.81,0,0,5.01
26-08-2024,SKU_23,WH_2,SUP_6,West,2,385,12,312,0,6.68,11.81,0,0,4.64
27-08-2024,SKU_23,WH_2,SUP_6,North,7,378,12,312,0,6.68,11.81,0,0,5.12
28-08-2024,SKU_23,WH_2,SUP_6,West,10,368,12,312,0,6.68,11.81,0,0,3.79
29-08-2024,SKU_23,WH_2,SUP_6,South,14,354,12,312,0,6.68,11.81,0,0,10.14
30-08-2024,SKU_23,WH_2,SUP_6,South,10,344,12,312,0,6.68,11.81,0,0,5.86
31-08-2024,SKU_23,WH_2,SUP_6,East,17,327,12,312,0,6.68,11.81,0,0,15.32
01-09-2024,SKU_23,WH_2,SUP_6,North,18,309,12,312,0,6.68,11.81,0,0,14.31
02-09-2024,SKU_23,WH_2,SUP_6,East,7,734,12,312,432,6.68,11.81,0,0,8.28
03-09-2024,SKU_23,WH_2,SUP_6,West,9,725,12,312,0,6.68,11.81,0,0,12.32
04-09-2024,SKU_23,WH_2,SUP_6,West,19,706,12,312,0,6.68,11.81,1,0,12.59
05-09-2024,SKU_23,WH_2,SUP_6,East,16,690,12,312,0,6.68,11.81,0,0,15.28
06-09-2024,SKU_23,WH_2,SUP_6,East,11,679,12,312,0,6.68,11.81,0,0,6.87
07-09-2024,SKU_23,WH_2,SUP_6,North,7,672,12,312,0,6.68,11.81,0,0,3.16
08-09-2024,SKU_23,WH_2,SUP_6,North,6,666,12,312,0,6.68,11.81,0,0,6.79
09-09-2024,SKU_23,WH_2,SUP_6,East,4,662,12,312,0,6.68,11.81,0,0,8.59
10-09-2024,SKU_23,WH_2,SUP_6,East,12,650,12,312,0,6.68,11.81,0,0,15.87
11-09-2024,SKU_23,WH_2,SUP_6,North,13,637,12,312,0,6.68,11.81,0,0,15
12-09-2024,SKU_23,WH_2,SUP_6,West,3,634,12,312,0,6.68,11.81,0,0,0
13-09-2024,SKU_23,WH_2,SUP_6,North,10,624,12,312,0,6.68,11.81,0,0,7.34
14-09-2024,SKU_23,WH_2,SUP_6,North,17,607,12,312,0,6.68,11.81,0,0,18.43
15-09-2024,SKU_23,WH_2,SUP_6,East,12,595,12,312,0,6.68,11.81,0,0,13.04
16-09-2024,SKU_23,WH_2,SUP_6,North,0,595,12,312,0,6.68,11.81,0,0,0
17-09-2024,SKU_23,WH_2,SUP_6,East,19,576,12,312,0,6.68,11.81,1,0,20.49
18-09-2024,SKU_23,WH_2,SUP_6,West,11,565,12,312,0,6.68,11.81,0,0,10.62
19-09-2024,SKU_23,WH_2,SUP_6,West,19,546,12,312,0,6.68,11.81,1,0,19.27
20-09-2024,SKU_23,WH_2,SUP_6,South,8,538,12,312,0,6.68,11.81,0,0,10.22
21-09-2024,SKU_23,WH_2,SUP_6,South,8,530,12,312,0,6.68,11.81,0,0,6.4
22-09-2024,SKU_23,WH_2,SUP_6,North,6,524,12,312,0,6.68,11.81,0,0,16.27
23-09-2024,SKU_23,WH_2,SUP_6,North,11,513,12,312,0,6.68,11.81,0,0,9.69
24-09-2024,SKU_23,WH_2,SUP_6,West,14,499,12,312,0,6.68,11.81,0,0,20.99
25-09-2024,SKU_23,WH_2,SUP_6,West,11,488,12,312,0,6.68,11.81,0,0,12.71
26-09-2024,SKU_23,WH_2,SUP_6,West,18,470,12,312,0,6.68,11.81,0,0,13.66
27-09-2024,SKU_23,WH_2,SUP_6,South,12,458,12,312,0,6.68,11.81,0,0,14.63
28-09-2024,SKU_23,WH_2,SUP_6,West,6,452,12,312,0,6.68,11.81,0,0,0
29-09-2024,SKU_23,WH_2,SUP_6,North,12,440,12,312,0,6.68,11.81,0,0,14.05
30-09-2024,SKU_23,WH_2,SUP_6,East,10,430,12,312,0,6.68,11.81,0,0,7.53
01-10-2024,SKU_23,WH_2,SUP_6,West,14,416,12,312,0,6.68,11.81,0,0,16.67
02-10-2024,SKU_23,WH_2,SUP_6,West,12,404,12,312,0,6.68,11.81,0,0,8.02
03-10-2024,SKU_23,WH_2,SUP_6,South,13,391,12,312,0,6.68,11.81,1,0,11.19
04-10-2024,SKU_23,WH_2,SUP_6,East,18,373,12,312,0,6.68,11.81,0,0,27.39
05-10-2024,SKU_23,WH_2,SUP_6,West,6,367,12,312,0,6.68,11.81,0,0,8.7
06-10-2024,SKU_23,WH_2,SUP_6,North,20,347,12,312,0,6.68,11.81,1,0,21.8
07-10-2024,SKU_23,WH_2,SUP_6,South,13,334,12,312,0,6.68,11.81,1,0,14.27
08-10-2024,SKU_23,WH_2,SUP_6,East,12,322,12,312,0,6.68,11.81,0,0,15.5
09-10-2024,SKU_23,WH_2,SUP_6,South,8,314,12,312,0,6.68,11.81,0,0,5.39
10-10-2024,SKU_23,WH_2,SUP_6,East,14,300,12,312,0,6.68,11.81,0,0,13.89
11-10-2024,SKU_23,WH_2,SUP_6,North,7,599,12,312,306,6.68,11.81,0,0,1.31
12-10-2024,SKU_23,WH_2,SUP_6,North,11,588,12,312,0,6.68,11.81,0,0,15.3
13-10-2024,SKU_23,WH_2,SUP_6,East,9,579,12,312,0,6.68,11.81,0,0,0
14-10-2024,SKU_23,WH_2,SUP_6,East,16,563,12,312,0,6.68,11.81,1,0,12.47
15-10-2024,SKU_23,WH_2,SUP_6,East,10,553,12,312,0,6.68,11.81,0,0,8.86
16-10-2024,SKU_23,WH_2,SUP_6,East,12,541,12,312,0,6.68,11.81,0,0,12.97
17-10-2024,SKU_23,WH_2,SUP_6,North,11,530,12,312,0,6.68,11.81,0,0,12.43
18-10-2024,SKU_23,WH_2,SUP_6,North,8,522,12,312,0,6.68,11.81,0,0,1.15
19-10-2024,SKU_23,WH_2,SUP_6,South,14,508,12,312,0,6.68,11.81,0,0,11.84
20-10-2024,SKU_23,WH_2,SUP_6,North,4,504,12,312,0,6.68,11.81,0,0,6.98
21-10-2024,SKU_23,WH_2,SUP_6,West,14,490,12,312,0,6.68,11.81,1,0,15.44
22-10-2024,SKU_23,WH_2,SUP_6,South,1,489,12,312,0,6.68,11.81,1,0,2.98
23-10-2024,SKU_23,WH_2,SUP_6,West,7,482,12,312,0,6.68,11.81,0,0,6.55
24-10-2024,SKU_23,WH_2,SUP_6,North,3,479,12,312,0,6.68,11.81,0,0,5.09
25-10-2024,SKU_23,WH_2,SUP_6,South,14,465,12,312,0,6.68,11.81,0,0,10.25
26-10-2024,SKU_23,WH_2,SUP_6,South,10,455,12,312,0,6.68,11.81,0,0,13.35
27-10-2024,SKU_23,WH_2,SUP_6,South,10,445,12,312,0,6.68,11.81,0,0,4.63
28-10-2024,SKU_23,WH_2,SUP_6,West,15,430,12,312,0,6.68,11.81,0,0,17.82
29-10-2024,SKU_23,WH_2,SUP_6,South,17,413,12,312,0,6.68,11.81,0,0,15.11
30-10-2024,SKU_23,WH_2,SUP_6,East,9,404,12,312,0,6.68,11.81,0,0,10.73
31-10-2024,SKU_23,WH_2,SUP_6,East,14,390,12,312,0,6.68,11.81,0,0,10.71
01-11-2024,SKU_23,WH_2,SUP_6,South,11,379,12,312,0,6.68,11.81,0,0,14.81
02-11-2024,SKU_23,WH_2,SUP_6,East,9,370,12,312,0,6.68,11.81,0,0,8.48
03-11-2024,SKU_23,WH_2,SUP_6,East,15,355,12,312,0,6.68,11.81,0,0,12.75
04-11-2024,SKU_23,WH_2,SUP_6,West,14,341,12,312,0,6.68,11.81,0,0,16.28
05-11-2024,SKU_23,WH_2,SUP_6,West,9,332,12,312,0,6.68,11.81,0,0,8.59
06-11-2024,SKU_23,WH_2,SUP_6,West,4,328,12,312,0,6.68,11.81,0,0,4.28
07-11-2024,SKU_23,WH_2,SUP_6,West,18,310,12,312,0,6.68,11.81,0,0,17.83
08-11-2024,SKU_23,WH_2,SUP_6,North,11,586,12,312,287,6.68,11.81,0,0,12.78
09-11-2024,SKU_23,WH_2,SUP_6,North,9,577,12,312,0,6.68,11.81,0,0,3.33
10-11-2024,SKU_23,WH_2,SUP_6,East,11,566,12,312,0,6.68,11.81,0,0,7.26
11-11-2024,SKU_23,WH_2,SUP_6,West,6,560,12,312,0,6.68,11.81,0,0,9.59
12-11-2024,SKU_23,WH_2,SUP_6,South,10,550,12,312,0,6.68,11.81,0,0,12.6
13-11-2024,SKU_23,WH_2,SUP_6,East,22,528,12,312,0,6.68,11.81,0,0,21.1
14-11-2024,SKU_23,WH_2,SUP_6,West,9,519,12,312,0,6.68,11.81,0,0,10.24
15-11-2024,SKU_23,WH_2,SUP_6,North,12,507,12,312,0,6.68,11.81,0,0,12.41
16-11-2024,SKU_23,WH_2,SUP_6,North,20,487,12,312,0,6.68,11.81,0,0,15.73
17-11-2024,SKU_23,WH_2,SUP_6,East,14,473,12,312,0,6.68,11.81,0,0,11.04
18-11-2024,SKU_23,WH_2,SUP_6,North,7,466,12,312,0,6.68,11.81,0,0,5.93
19-11-2024,SKU_23,WH_2,SUP_6,West,15,451,12,312,0,6.68,11.81,0,0,19.25
20-11-2024,SKU_23,WH_2,SUP_6,East,11,440,12,312,0,6.68,11.81,0,0,7.34
21-11-2024,SKU_23,WH_2,SUP_6,West,16,424,12,312,0,6.68,11.81,0,0,19.08
22-11-2024,SKU_23,WH_2,SUP_6,East,12,412,12,312,0,6.68,11.81,0,0,7.51
23-11-2024,SKU_23,WH_2,SUP_6,West,16,396,12,312,0,6.68,11.81,0,0,15.65
24-11-2024,SKU_23,WH_2,SUP_6,West,19,377,12,312,0,6.68,11.81,0,0,18.25
25-11-2024,SKU_23,WH_2,SUP_6,West,14,363,12,312,0,6.68,11.81,0,0,16.06
26-11-2024,SKU_23,WH_2,SUP_6,West,16,347,12,312,0,6.68,11.81,0,0,10.42
27-11-2024,SKU_23,WH_2,SUP_6,North,22,325,12,312,0,6.68,11.81,0,0,23.6
28-11-2024,SKU_23,WH_2,SUP_6,East,17,308,12,312,0,6.68,11.81,0,0,19.64
29-11-2024,SKU_23,WH_2,SUP_6,South,14,700,12,312,406,6.68,11.81,0,0,9.6
30-11-2024,SKU_23,WH_2,SUP_6,South,12,688,12,312,0,6.68,11.81,0,0,12.33
01-12-2024,SKU_23,WH_2,SUP_6,North,14,674,12,312,0,6.68,11.81,0,0,16.82
02-12-2024,SKU_23,WH_2,SUP_6,North,15,659,12,312,0,6.68,11.81,0,0,20.9
03-12-2024,SKU_23,WH_2,SUP_6,South,26,633,12,312,0,6.68,11.81,1,0,28.62
04-12-2024,SKU_23,WH_2,SUP_6,North,12,621,12,312,0,6.68,11.81,0,0,12.04
05-12-2024,SKU_23,WH_2,SUP_6,East,18,603,12,312,0,6.68,11.81,1,0,21.3
06-12-2024,SKU_23,WH_2,SUP_6,North,19,584,12,312,0,6.68,11.81,0,0,18.47
07-12-2024,SKU_23,WH_2,SUP_6,East,10,574,12,312,0,6.68,11.81,0,0,9.68
08-12-2024,SKU_23,WH_2,SUP_6,North,18,556,12,312,0,6.68,11.81,0,0,22.03
09-12-2024,SKU_23,WH_2,SUP_6,East,14,542,12,312,0,6.68,11.81,0,0,16.98
10-12-2024,SKU_23,WH_2,SUP_6,South,23,519,12,312,0,6.68,11.81,1,0,24.16
11-12-2024,SKU_23,WH_2,SUP_6,East,20,499,12,312,0,6.68,11.81,0,0,18.46
12-12-2024,SKU_23,WH_2,SUP_6,North,14,485,12,312,0,6.68,11.81,0,0,8.47
13-12-2024,SKU_23,WH_2,SUP_6,South,13,472,12,312,0,6.68,11.81,0,0,10.06
14-12-2024,SKU_23,WH_2,SUP_6,North,10,462,12,312,0,6.68,11.81,0,0,13.55
15-12-2024,SKU_23,WH_2,SUP_6,East,27,435,12,312,0,6.68,11.81,0,0,31.25
16-12-2024,SKU_23,WH_2,SUP_6,North,14,421,12,312,0,6.68,11.81,0,0,17.24
17-12-2024,SKU_23,WH_2,SUP_6,South,24,397,12,312,0,6.68,11.81,0,0,26.85
18-12-2024,SKU_23,WH_2,SUP_6,South,24,373,12,312,0,6.68,11.81,0,0,19.37
19-12-2024,SKU_23,WH_2,SUP_6,South,22,351,12,312,0,6.68,11.81,0,0,26.59
20-12-2024,SKU_23,WH_2,SUP_6,West,13,338,12,312,0,6.68,11.81,0,0,14.41
21-12-2024,SKU_23,WH_2,SUP_6,North,23,315,12,312,0,6.68,11.81,0,0,18.14
22-12-2024,SKU_23,WH_2,SUP_6,East,20,295,12,312,0,6.68,11.81,0,0,17.62
23-12-2024,SKU_23,WH_2,SUP_6,West,12,555,12,312,272,6.68,11.81,0,0,13.83
24-12-2024,SKU_23,WH_2,SUP_6,South,20,535,12,312,0,6.68,11.81,0,0,20.84
25-12-2024,SKU_23,WH_2,SUP_6,South,19,516,12,312,0,6.68,11.81,0,0,14.84
26-12-2024,SKU_23,WH_2,SUP_6,East,26,490,12,312,0,6.68,11.81,0,0,23.35
27-12-2024,SKU_23,WH_2,SUP_6,South,24,466,12,312,0,6.68,11.81,0,0,21.44
28-12-2024,SKU_23,WH_2,SUP_6,South,20,446,12,312,0,6.68,11.81,0,0,20.76
29-12-2024,SKU_23,WH_2,SUP_6,East,19,427,12,312,0,6.68,11.81,0,0,21.53
30-12-2024,SKU_23,WH_2,SUP_6,West,14,413,12,312,0,6.68,11.81,0,0,12.36
01-01-2024,SKU_23,WH_3,SUP_6,North,26,763,5,293,0,18.08,23.36,0,0,20.58
02-01-2024,SKU_23,WH_3,SUP_6,East,32,731,5,293,0,18.08,23.36,1,0,26.72
03-01-2024,SKU_23,WH_3,SUP_6,West,20,711,5,293,0,18.08,23.36,0,0,23.45
04-01-2024,SKU_23,WH_3,SUP_6,North,18,693,5,293,0,18.08,23.36,0,0,17.98
05-01-2024,SKU_23,WH_3,SUP_6,North,15,678,5,293,0,18.08,23.36,0,0,14.15
06-01-2024,SKU_23,WH_3,SUP_6,East,24,654,5,293,0,18.08,23.36,0,0,22.31
07-01-2024,SKU_23,WH_3,SUP_6,West,30,624,5,293,0,18.08,23.36,0,0,31.28
08-01-2024,SKU_23,WH_3,SUP_6,South,30,594,5,293,0,18.08,23.36,0,0,30.5
09-01-2024,SKU_23,WH_3,SUP_6,West,11,583,5,293,0,18.08,23.36,0,0,14.91
10-01-2024,SKU_23,WH_3,SUP_6,South,14,569,5,293,0,18.08,23.36,0,0,12.12
11-01-2024,SKU_23,WH_3,SUP_6,West,17,552,5,293,0,18.08,23.36,0,0,15.85
12-01-2024,SKU_23,WH_3,SUP_6,East,26,526,5,293,0,18.08,23.36,1,0,26.25
13-01-2024,SKU_23,WH_3,SUP_6,North,24,502,5,293,0,18.08,23.36,0,0,20.36
14-01-2024,SKU_23,WH_3,SUP_6,South,21,481,5,293,0,18.08,23.36,0,0,20.69
15-01-2024,SKU_23,WH_3,SUP_6,South,23,458,5,293,0,18.08,23.36,0,0,16.76
16-01-2024,SKU_23,WH_3,SUP_6,West,18,440,5,293,0,18.08,23.36,0,0,18.66
17-01-2024,SKU_23,WH_3,SUP_6,West,27,413,5,293,0,18.08,23.36,0,0,27.99
18-01-2024,SKU_23,WH_3,SUP_6,West,19,394,5,293,0,18.08,23.36,0,0,18.5
19-01-2024,SKU_23,WH_3,SUP_6,North,27,367,5,293,0,18.08,23.36,0,0,29.91
20-01-2024,SKU_23,WH_3,SUP_6,South,18,349,5,293,0,18.08,23.36,0,0,20.11
21-01-2024,SKU_23,WH_3,SUP_6,West,28,321,5,293,0,18.08,23.36,0,0,28.3
22-01-2024,SKU_23,WH_3,SUP_6,North,28,293,5,293,0,18.08,23.36,0,0,29.57
23-01-2024,SKU_23,WH_3,SUP_6,South,17,709,5,293,433,18.08,23.36,0,0,12.83
24-01-2024,SKU_23,WH_3,SUP_6,East,36,673,5,293,0,18.08,23.36,1,0,37.96
25-01-2024,SKU_23,WH_3,SUP_6,North,24,649,5,293,0,18.08,23.36,0,0,26.95
26-01-2024,SKU_23,WH_3,SUP_6,East,28,621,5,293,0,18.08,23.36,0,0,24.57
27-01-2024,SKU_23,WH_3,SUP_6,East,28,593,5,293,0,18.08,23.36,0,0,25.67
28-01-2024,SKU_23,WH_3,SUP_6,West,25,568,5,293,0,18.08,23.36,0,0,30.49
29-01-2024,SKU_23,WH_3,SUP_6,East,23,545,5,293,0,18.08,23.36,0,0,29.11
30-01-2024,SKU_23,WH_3,SUP_6,West,36,509,5,293,0,18.08,23.36,1,0,42.52
31-01-2024,SKU_23,WH_3,SUP_6,South,26,483,5,293,0,18.08,23.36,0,0,31.16
01-02-2024,SKU_23,WH_3,SUP_6,East,42,441,5,293,0,18.08,23.36,1,0,41.57
02-02-2024,SKU_23,WH_3,SUP_6,East,28,413,5,293,0,18.08,23.36,0,0,31.04
03-02-2024,SKU_23,WH_3,SUP_6,East,18,395,5,293,0,18.08,23.36,0,0,17.53
04-02-2024,SKU_23,WH_3,SUP_6,South,30,365,5,293,0,18.08,23.36,0,0,36.09
05-02-2024,SKU_23,WH_3,SUP_6,West,28,337,5,293,0,18.08,23.36,1,0,23.8
06-02-2024,SKU_23,WH_3,SUP_6,North,20,317,5,293,0,18.08,23.36,0,0,26.06
07-02-2024,SKU_23,WH_3,SUP_6,North,30,287,5,293,0,18.08,23.36,0,0,29.1
08-02-2024,SKU_23,WH_3,SUP_6,North,27,470,5,293,210,18.08,23.36,0,0,28.12
09-02-2024,SKU_23,WH_3,SUP_6,West,35,435,5,293,0,18.08,23.36,0,0,36.29
10-02-2024,SKU_23,WH_3,SUP_6,West,22,413,5,293,0,18.08,23.36,0,0,28.95
11-02-2024,SKU_23,WH_3,SUP_6,North,28,385,5,293,0,18.08,23.36,0,0,27.42
12-02-2024,SKU_23,WH_3,SUP_6,East,21,364,5,293,0,18.08,23.36,0,0,14.08
13-02-2024,SKU_23,WH_3,SUP_6,North,23,341,5,293,0,18.08,23.36,0,0,19.93
